Date, Price [EUR/MWh], Grid load forecast [MW], Wind power forecast (DK) [MWh],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2018-12-07 04:00,43.95,46259,1797,1562,3822,521.0297619
2018-12-07 05:00,46,48640,1460,1492,3390,521.0297619
2018-12-07 06:00,48.97,52787,1100,1376,2895,521.0297619
2018-12-07 07:00,52.94,56751,855,1231,2484,521.0297619
2018-12-07 08:00,60.56,57515,673,1103,2152,521.0297619
2018-12-07 09:00,56.07,57197,645,930,1924,521.0297619
2018-12-07 10:00,53.6,57188,803,766,1900,521.0297619
2018-12-07 11:00,52.82,56869,1077,679,2063,521.0297619
2018-12-07 12:00,51.66,56344,1474,560,2317,521.0297619
2018-12-07 13:00,49.94,55981,2004,527,2792,521.0297619
2018-12-07 14:00,49.48,55837,2509,553,3305,521.0297619
2018-12-07 15:00,49.05,56407,3118,648,3996,521.0297619
2018-12-07 16:00,49.42,56914,3377,806,4407,521.0297619
2018-12-07 17:00,49.53,56906,3442,1006,4668,521.0297619
2018-12-07 18:00,49.1,55996,3445,1278,4952,521.0297619
2018-12-07 19:00,47.71,54439,3465,1507,5207,521.0297619
2018-12-07 20:00,46.31,52405,3592,1710,5549,521.0297619
2018-12-07 21:00,46.04,50955,3557,1888,5705,521.0297619
2018-12-07 22:00,44.35,49071,3542,2010,5828,521.0297619
2018-12-07 23:00,43.81,46920,3638,2104,6030,521.0297619
2018-12-08 00:00,44.45,45461,3259,2126,5866,521.0297619
2018-12-08 01:00,44.27,44610,3217,2200,5908,521.0297619
2018-12-08 02:00,42.97,44043,3224,2310,6030,521.0297619
2018-12-08 03:00,41.14,43713,3093,2402,5985,521.0297619
2018-12-08 04:00,41.35,43770,2984,2525,5985,521.0297619
2018-12-08 05:00,41.9,44472,2960,2552,5965,521.0297619
2018-12-08 06:00,43.55,45710,3027,2610,6089,521.0297619
2018-12-08 07:00,44.31,47095,3171,2680,6306,521.0297619
2018-12-08 08:00,45.37,48806,3270,2665,6409,521.0297619
2018-12-08 09:00,46.1,50428,3227,2698,6431,521.0297619
2018-12-08 10:00,46.19,51484,3281,2675,6496,521.0297619
2018-12-08 11:00,46.29,51630,3416,2585,6542,521.0297619
2018-12-08 12:00,46.22,51367,3545,2526,6604,521.0297619
2018-12-08 13:00,46.12,51188,3627,2560,6694,521.0297619
2018-12-08 14:00,46.17,51473,3702,2663,6849,521.0297619
2018-12-08 15:00,46.43,52355,3834,2777,7076,521.0297619
2018-12-08 16:00,46.87,53169,4030,2904,7394,521.0297619
2018-12-08 17:00,47.01,53533,4107,3127,7696,521.0297619
2018-12-08 18:00,46.46,52910,4193,3280,7950,521.0297619
2018-12-08 19:00,45.98,51616,4293,3327,8110,521.0297619
2018-12-08 20:00,45.31,50071,4314,3340,8152,521.0297619
2018-12-08 21:00,44.78,48996,4222,3339,8059,521.0297619
2018-12-08 22:00,44.54,47533,4066,3279,7843,521.0297619
2018-12-08 23:00,44.25,45816,3910,3197,7615,521.0297619
2018-12-09 00:00,43.96,44240,3423,3203,7110,521.0297619
2018-12-09 01:00,42.82,43238,3057,3072,6626,521.0297619
2018-12-09 02:00,40.66,42665,2751,2918,6153,521.0297619
2018-12-09 03:00,40.64,42479,2410,2778,5668,521.0297619
2018-12-09 04:00,41.31,42536,2207,2623,5296,521.0297619
2018-12-09 05:00,41.61,43015,2273,2351,5081,521.0297619
2018-12-09 06:00,43.03,43802,2361,2153,4959,521.0297619
2018-12-09 07:00,43.79,45303,2380,1948,4760,521.0297619
2018-12-09 08:00,44.33,46757,2430,1715,4566,521.0297619
2018-12-09 09:00,45,48351,2483,1529,4422,521.0297619
2018-12-09 10:00,45.48,49798,2612,1407,4426,521.0297619
2018-12-09 11:00,45.76,50350,2820,1280,4501,521.0297619
2018-12-09 12:00,45.74,50484,2974,1252,4624,521.0297619
2018-12-09 13:00,45.55,50525,3130,1246,4760,521.0297619
2018-12-09 14:00,45.4,50873,3291,1246,4904,521.0297619
2018-12-09 15:00,45.9,52017,3348,1304,5006,521.0297619
2018-12-09 16:00,46.73,53050,3473,1404,5214,521.0297619
2018-12-09 17:00,46.8,53600,3644,1514,5462,521.0297619
2018-12-09 18:00,46.4,53131,3777,1604,5653,521.0297619
2018-12-09 19:00,45.92,52320,3852,1763,5867,521.0297619
2018-12-09 20:00,45.49,51195,3883,1830,5956,521.0297619
2018-12-09 21:00,45.02,50208,3889,1962,6096,521.0297619
2018-12-09 22:00,44.43,48492,3958,2111,6314,521.0297619
2018-12-09 23:00,43.8,46589,4125,2173,6540,521.0297619
2018-12-10 00:00,43.85,45589,3918,2219,6335,496.0654762
2018-12-10 01:00,43.23,44929,3985,2239,6430,496.0654762
2018-12-10 02:00,42.2,44778,4051,2357,6618,496.0654762
2018-12-10 03:00,42.62,44989,4114,2471,6798,496.0654762
2018-12-10 04:00,42.75,45764,4169,2518,6899,496.0654762
2018-12-10 05:00,45.17,48216,4189,2511,6916,496.0654762
2018-12-10 06:00,47.66,52659,4278,2516,7012,496.0654762
2018-12-10 07:00,50.98,56861,4253,2495,6975,496.0654762
2018-12-10 08:00,51.62,57730,4162,2437,6842,496.0654762
2018-12-10 09:00,51.53,57366,4033,2413,6711,496.0654762
2018-12-10 10:00,49.31,57388,4076,2404,6754,496.0654762
2018-12-10 11:00,48.46,56845,4113,2428,6805,496.0654762
2018-12-10 12:00,48.49,56349,4123,2472,6835,496.0654762
2018-12-10 13:00,48.48,56379,4071,2518,6810,496.0654762
2018-12-10 14:00,49.12,56618,4018,2590,6811,496.0654762
2018-12-10 15:00,50.95,57351,3922,2682,6794,496.0654762
2018-12-10 16:00,51.27,58167,3872,2721,6782,496.0654762
2018-12-10 17:00,51.27,58413,3711,2762,6664,496.0654762
2018-12-10 18:00,49.95,57555,3570,2776,6538,496.0654762
2018-12-10 19:00,49.24,56516,3616,2792,6598,496.0654762
2018-12-10 20:00,48.1,54914,3656,2765,6604,496.0654762
2018-12-10 21:00,46.8,53501,3578,2789,6546,496.0654762
2018-12-10 22:00,45.43,51346,3511,2824,6514,496.0654762
2018-12-10 23:00,44.43,48893,3414,2877,6456,496.0654762
2018-12-11 00:00,44.62,46634,3457,2925,6514,496.0654762
2018-12-11 01:00,43.71,45654,3419,2936,6476,496.0654762
2018-12-11 02:00,43.34,45262,3283,2887,6283,496.0654762
2018-12-11 03:00,43.4,45321,3105,2887,6097,496.0654762
2018-12-11 04:00,44.07,46076,2919,2868,5883,496.0654762
2018-12-11 05:00,46.47,48376,2783,2823,5693,496.0654762
2018-12-11 06:00,48.84,52614,2710,2732,5516,496.0654762
2018-12-11 07:00,51.65,56640,2573,2711,5352,496.0654762
2018-12-11 08:00,53.01,57450,2455,2551,5065,496.0654762
2018-12-11 09:00,53.32,56985,2320,2484,4856,496.0654762
2018-12-11 10:00,53.23,56927,2247,2428,4721,496.0654762
2018-12-11 11:00,53.65,56724,2164,2290,4495,496.0654762
2018-12-11 12:00,53.99,56347,2092,2278,4406,496.0654762
2018-12-11 13:00,54.35,56381,1966,2249,4251,496.0654762
2018-12-11 14:00,56.09,56732,1770,2156,3961,496.0654762
2018-12-11 15:00,59.04,57582,1648,2128,3810,496.0654762
2018-12-11 16:00,61.75,58442,1627,2073,3734,496.0654762
2018-12-11 17:00,62.31,58678,1551,1979,3562,496.0654762
2018-12-11 18:00,58.07,57870,1471,1918,3421,496.0654762
2018-12-11 19:00,53.76,56869,1401,1881,3313,496.0654762
2018-12-11 20:00,53.19,55381,1345,1806,3184,496.0654762
2018-12-11 21:00,51.55,53975,1268,1749,3051,496.0654762
2018-12-11 22:00,49.8,51910,1189,1679,2905,496.0654762
2018-12-11 23:00,48.58,49474,1118,1619,2774,496.0654762
2018-12-12 00:00,48.79,47444,897,1421,2356,496.0654762
2018-12-12 01:00,48.08,46477,813,1312,2166,496.0654762
2018-12-12 02:00,47.81,46151,784,1252,2084,496.0654762
2018-12-12 03:00,47.8,46264,803,1216,2074,496.0654762
2018-12-12 04:00,48.34,46922,839,1156,2059,496.0654762
2018-12-12 05:00,51,49362,863,1095,2031,496.0654762
2018-12-12 06:00,55.2,53770,891,1034,2006,496.0654762
2018-12-12 07:00,69.53,57932,942,970,2001,496.0654762
2018-12-12 08:00,75.93,58707,954,898,1946,496.0654762
2018-12-12 09:00,73.66,58194,941,821,1863,496.0654762
2018-12-12 10:00,69.44,58308,892,734,1735,496.0654762
2018-12-12 11:00,67.42,58153,807,673,1595,496.0654762
2018-12-12 12:00,66.89,57771,721,638,1481,496.0654762
2018-12-12 13:00,65.02,57832,694,608,1432,496.0654762
2018-12-12 14:00,67.18,58328,711,609,1461,496.0654762
2018-12-12 15:00,74.15,59227,730,634,1516,496.0654762
2018-12-12 16:00,78.2,60015,841,652,1650,496.0654762
2018-12-12 17:00,78.19,60139,923,685,1769,496.0654762
2018-12-12 18:00,74.15,59245,962,715,1839,496.0654762
2018-12-12 19:00,64.04,58245,999,766,1930,496.0654762
2018-12-12 20:00,53.57,56680,1014,782,1967,496.0654762
2018-12-12 21:00,53.57,55261,1007,808,1988,496.0654762
2018-12-12 22:00,50.91,52826,1026,824,2025,496.0654762
2018-12-12 23:00,49.21,50213,1004,869,2048,496.0654762
2018-12-13 00:00,49.57,48601,774,873,1802,496.0654762
2018-12-13 01:00,48.77,47602,756,946,1854,496.0654762
2018-12-13 02:00,48.16,47144,800,996,1943,496.0654762
2018-12-13 03:00,47.86,47268,863,1037,2043,496.0654762
2018-12-13 04:00,48.24,48084,931,1059,2127,496.0654762
2018-12-13 05:00,50.09,50599,973,1094,2208,496.0654762
2018-12-13 06:00,54.84,55197,1034,1144,2321,496.0654762
2018-12-13 07:00,67.43,59397,1118,1117,2369,496.0654762
2018-12-13 08:00,72.23,60272,1161,1118,2406,496.0654762
2018-12-13 09:00,69.97,59928,1182,1154,2457,496.0654762
2018-12-13 10:00,61.79,59882,1205,1189,2512,496.0654762
2018-12-13 11:00,58.27,59550,1236,1185,2539,496.0654762
2018-12-13 12:00,63.83,59187,1270,1174,2568,496.0654762
2018-12-13 13:00,62.6,59205,1252,1123,2507,496.0654762
2018-12-13 14:00,63.84,59575,1252,1135,2528,496.0654762
2018-12-13 15:00,72.35,60359,1321,1179,2653,496.0654762
2018-12-13 16:00,68.05,61093,1461,1188,2811,496.0654762
2018-12-13 17:00,61.68,61200,1434,1234,2838,496.0654762
2018-12-13 18:00,59,60268,1471,1285,2931,496.0654762
2018-12-13 19:00,54.79,59228,1549,1300,3029,496.0654762
2018-12-13 20:00,52.97,57524,1547,1268,2998,496.0654762
2018-12-13 21:00,52.67,56033,1505,1259,2948,496.0654762
2018-12-13 22:00,50.74,53722,1507,1269,2957,496.0654762
2018-12-13 23:00,49.65,51159,1447,1220,2846,496.0654762
2018-12-14 00:00,49.48,50121,1390,1224,2783,496.0654762
2018-12-14 01:00,48.64,49188,1321,1193,2685,496.0654762
2018-12-14 02:00,48.11,48925,1248,1150,2569,496.0654762
2018-12-14 03:00,48.45,49122,1221,1119,2511,496.0654762
2018-12-14 04:00,49.32,49994,1217,1038,2424,496.0654762
2018-12-14 05:00,52.41,52625,1220,1025,2415,496.0654762
2018-12-14 06:00,57.65,57038,1258,953,2385,496.0654762
2018-12-14 07:00,69.61,60874,1311,907,2388,496.0654762
2018-12-14 08:00,73.23,61551,1320,873,2355,496.0654762
2018-12-14 09:00,70.83,61158,1273,858,2285,496.0654762
2018-12-14 10:00,63.09,61220,1255,802,2209,496.0654762
2018-12-14 11:00,61.81,60885,1236,718,2094,496.0654762
2018-12-14 12:00,64.07,60316,1258,694,2082,496.0654762
2018-12-14 13:00,60.76,59832,1215,672,2015,496.0654762
2018-12-14 14:00,61.8,59709,1084,673,1889,496.0654762
2018-12-14 15:00,63.9,60339,1007,683,1822,496.0654762
2018-12-14 16:00,74.91,60871,1027,693,1853,496.0654762
2018-12-14 17:00,71.79,60813,1026,689,1847,496.0654762
2018-12-14 18:00,62.88,60021,1014,670,1815,496.0654762
2018-12-14 19:00,56.33,58682,1023,677,1826,496.0654762
2018-12-14 20:00,55.04,56813,1065,698,1881,496.0654762
2018-12-14 21:00,54.43,55390,1066,731,1906,496.0654762
2018-12-14 22:00,53.12,53498,1019,735,1856,496.0654762
2018-12-14 23:00,51.36,51267,999,775,1870,496.0654762
2018-12-15 00:00,53.1,49989,855,781,1870,496.0654762
2018-12-15 01:00,51.56,48950,901,777,1913,496.0654762
2018-12-15 02:00,50.92,48393,882,793,1909,496.0654762
2018-12-15 03:00,51.06,48131,814,839,1886,496.0654762
2018-12-15 04:00,50.5,48305,764,883,1878,496.0654762
2018-12-15 05:00,50.78,49029,755,896,1879,496.0654762
2018-12-15 06:00,51.07,50202,776,954,1958,496.0654762
2018-12-15 07:00,52.22,52139,872,1015,2116,496.0654762
2018-12-15 08:00,53.07,54135,1052,1069,2356,496.0654762
2018-12-15 09:00,53.96,55774,1167,1155,2566,496.0654762
2018-12-15 10:00,54.72,56760,1198,1222,2670,496.0654762
2018-12-15 11:00,54.97,56815,1268,1228,2751,496.0654762
2018-12-15 12:00,53.97,56701,1311,1232,2803,496.0654762
2018-12-15 13:00,53.92,56447,1300,1252,2812,496.0654762
2018-12-15 14:00,53.97,56804,1241,1338,2845,496.0654762
2018-12-15 15:00,53.88,57854,1346,1402,3020,496.0654762
2018-12-15 16:00,53.63,58841,1548,1525,3345,496.0654762
2018-12-15 17:00,55.41,59306,1733,1663,3660,496.0654762
2018-12-15 18:00,52.88,58625,1967,1721,3946,496.0654762
2018-12-15 19:00,51.42,57065,2294,1836,4387,496.0654762
2018-12-15 20:00,50.3,55236,2637,1996,4889,496.0654762
2018-12-15 21:00,49.4,54191,2836,2029,5118,496.0654762
2018-12-15 22:00,48.08,52730,3013,2120,5388,496.0654762
2018-12-15 23:00,46.47,50932,3129,2245,5634,496.0654762
2018-12-16 00:00,46.95,49267,2832,2353,5497,496.0654762
2018-12-16 01:00,46.87,48268,2837,2466,5627,496.0654762
2018-12-16 02:00,46.52,47683,2892,2487,5718,496.0654762
2018-12-16 03:00,46.35,47557,2994,2452,5802,496.0654762
2018-12-16 04:00,46.31,47636,3107,2461,5939,496.0654762
2018-12-16 05:00,46.38,48074,3199,2402,5992,496.0654762
2018-12-16 06:00,46.78,48897,3290,2401,6100,496.0654762
2018-12-16 07:00,47.27,50327,3327,2516,6269,496.0654762
2018-12-16 08:00,48.19,51793,3322,2566,6337,496.0654762
2018-12-16 09:00,48.67,53283,3258,2621,6337,496.0654762
2018-12-16 10:00,49.09,54722,3262,2502,6240,496.0654762
2018-12-16 11:00,50.55,55270,3182,2355,6014,496.0654762
2018-12-16 12:00,51.52,55354,3108,2258,5833,496.0654762
2018-12-16 13:00,51.45,55352,2898,2139,5506,496.0654762
2018-12-16 14:00,51.71,55743,2614,2080,5161,496.0654762
2018-12-16 15:00,52.49,56976,2404,2033,4912,496.0654762
2018-12-16 16:00,54.38,58031,2240,1939,4654,496.0654762
2018-12-16 17:00,54.76,58400,1940,1884,4286,496.0654762
2018-12-16 18:00,54.5,57761,1644,1707,3804,496.0654762
2018-12-16 19:00,52.94,56830,1440,1625,3497,496.0654762
2018-12-16 20:00,52.13,55495,1143,1517,3061,496.0654762
2018-12-16 21:00,51.65,54394,930,1364,2654,496.0654762
2018-12-16 22:00,50.67,52539,735,1197,2261,496.0654762
2018-12-16 23:00,49.86,50473,592,1079,1970,496.0654762
2018-12-17 00:00,50.41,48630,459,994,1680,472.4047619
2018-12-17 01:00,49.94,47801,410,925,1538,472.4047619
2018-12-17 02:00,49.77,47639,383,873,1438,472.4047619
2018-12-17 03:00,49.05,47861,371,747,1274,472.4047619
2018-12-17 04:00,49.47,48682,380,675,1194,472.4047619
2018-12-17 05:00,52.03,51311,388,596,1112,472.4047619
2018-12-17 06:00,57.19,56165,433,562,1102,472.4047619
2018-12-17 07:00,70.21,60535,483,538,1115,472.4047619
2018-12-17 08:00,77.37,61463,481,523,1082,472.4047619
2018-12-17 09:00,77.82,60983,468,477,1013,472.4047619
2018-12-17 10:00,76.64,61037,479,419,956,472.4047619
2018-12-17 11:00,77.36,60887,483,358,889,472.4047619
2018-12-17 12:00,76.62,60445,488,312,840,472.4047619
2018-12-17 13:00,76.62,60439,455,268,759,472.4047619
2018-12-17 14:00,77.14,60800,455,255,745,472.4047619
2018-12-17 15:00,77.33,61583,500,262,802,472.4047619
2018-12-17 16:00,77.37,62388,563,266,872,472.4047619
2018-12-17 17:00,77.34,62470,634,275,951,472.4047619
2018-12-17 18:00,76.67,61526,729,277,1047,472.4047619
2018-12-17 19:00,69.5,60273,818,305,1164,472.4047619
2018-12-17 20:00,56.52,58490,826,312,1178,472.4047619
2018-12-17 21:00,55.14,56963,788,339,1167,472.4047619
2018-12-17 22:00,53.56,54685,811,367,1217,472.4047619
2018-12-17 23:00,52.49,52049,776,404,1214,472.4047619
2018-12-18 00:00,52.33,50035,731,396,1280,472.4047619
2018-12-18 01:00,51.02,48886,731,408,1292,472.4047619
2018-12-18 02:00,50.24,48419,706,430,1288,472.4047619
2018-12-18 03:00,49.42,48465,669,449,1263,472.4047619
2018-12-18 04:00,50.18,49274,626,469,1233,472.4047619
2018-12-18 05:00,52.89,51726,604,491,1226,472.4047619
2018-12-18 06:00,56.46,56191,618,502,1244,472.4047619
2018-12-18 07:00,71.25,60639,766,522,1407,472.4047619
2018-12-18 08:00,74.69,61744,937,532,1577,472.4047619
2018-12-18 09:00,72.06,61349,1042,534,1678,472.4047619
2018-12-18 10:00,69.72,61344,1141,529,1761,472.4047619
2018-12-18 11:00,67.63,61260,1229,496,1801,472.4047619
2018-12-18 12:00,65.92,60721,1291,476,1836,472.4047619
2018-12-18 13:00,66.08,60732,1291,480,1836,472.4047619
2018-12-18 14:00,68.05,61102,1340,530,1939,472.4047619
2018-12-18 15:00,69.94,61982,1423,609,2107,472.4047619
2018-12-18 16:00,67.68,62784,1541,667,2291,472.4047619
2018-12-18 17:00,65.96,62870,1639,702,2426,472.4047619
2018-12-18 18:00,57.86,61866,1766,749,2598,472.4047619
2018-12-18 19:00,55.12,60674,1960,787,2832,472.4047619
2018-12-18 20:00,53.54,59051,2118,810,3017,472.4047619
2018-12-18 21:00,52.55,57382,2223,871,3187,472.4047619
2018-12-18 22:00,50.67,55033,2484,934,3510,472.4047619
2018-12-18 23:00,48.69,52334,2686,968,3747,472.4047619
2018-12-19 00:00,49.55,49982,2590,1034,3656,472.4047619
2018-12-19 01:00,48.84,48919,2817,1105,3953,472.4047619
2018-12-19 02:00,48.18,48333,3024,1192,4246,472.4047619
2018-12-19 03:00,47.82,48448,3174,1268,4472,472.4047619
2018-12-19 04:00,48.65,49048,3333,1353,4715,472.4047619
2018-12-19 05:00,50.6,51490,3521,1456,5006,472.4047619
2018-12-19 06:00,52.14,55702,3687,1550,5265,472.4047619
2018-12-19 07:00,54.25,59881,3681,1652,5361,472.4047619
2018-12-19 08:00,55.69,60639,3535,1719,5281,472.4047619
2018-12-19 09:00,55.27,60030,3310,1795,5133,472.4047619
2018-12-19 10:00,55.03,60139,3198,1851,5076,472.4047619
2018-12-19 11:00,55.32,59982,2994,1892,4911,472.4047619
2018-12-19 12:00,55.71,59605,2795,1924,4740,472.4047619
2018-12-19 13:00,55.68,59523,2504,2015,4541,472.4047619
2018-12-19 14:00,55.74,60037,2254,2086,4364,472.4047619
2018-12-19 15:00,56.31,60886,2044,2184,4257,472.4047619
2018-12-19 16:00,57.19,61556,1916,2269,4220,472.4047619
2018-12-19 17:00,56.71,61531,1823,2247,4108,472.4047619
2018-12-19 18:00,56.27,60390,1720,2298,4057,472.4047619
2018-12-19 19:00,55.2,59186,1648,2289,3975,472.4047619
2018-12-19 20:00,54.34,57424,1593,2241,3872,472.4047619
2018-12-19 21:00,53.22,55810,1493,2199,3731,472.4047619
2018-12-19 22:00,51.67,53565,1390,2237,3668,472.4047619
2018-12-19 23:00,50.12,50983,1270,2181,3493,472.4047619
2018-12-20 00:00,48.35,48174,1268,2140,3655,472.4047619
2018-12-20 01:00,48.08,47090,1238,2070,3560,472.4047619
2018-12-20 02:00,48.31,46720,1208,2080,3550,472.4047619
2018-12-20 03:00,47.36,46933,1184,2131,3583,472.4047619
2018-12-20 04:00,47.94,47784,1199,2153,3622,472.4047619
2018-12-20 05:00,50.62,50337,1252,2183,3705,472.4047619
2018-12-20 06:00,54.38,54762,1319,2205,3795,472.4047619
2018-12-20 07:00,57.84,59053,1363,2182,3815,472.4047619
2018-12-20 08:00,58.63,59914,1369,2097,3739,472.4047619
2018-12-20 09:00,57.53,59664,1361,2028,3660,472.4047619
2018-12-20 10:00,56.45,59680,1386,1961,3603,472.4047619
2018-12-20 11:00,56.31,59447,1391,1861,3480,472.4047619
2018-12-20 12:00,57.39,59298,1423,1811,3447,472.4047619
2018-12-20 13:00,57.21,59337,1410,1812,3426,472.4047619
2018-12-20 14:00,57.52,59757,1439,1822,3461,472.4047619
2018-12-20 15:00,57.81,60428,1510,1938,3651,472.4047619
2018-12-20 16:00,57.88,60960,1642,2030,3873,472.4047619
2018-12-20 17:00,57.2,61083,1719,2028,3949,472.4047619
2018-12-20 18:00,55.7,60104,1735,2077,4010,472.4047619
2018-12-20 19:00,54.31,58890,1809,2112,4107,472.4047619
2018-12-20 20:00,52.25,57082,1845,1988,4010,472.4047619
2018-12-20 21:00,51.29,55563,1819,2029,4016,472.4047619
2018-12-20 22:00,50,53305,1834,2005,4000,472.4047619
2018-12-20 23:00,48.12,50716,1773,1917,3841,472.4047619
2018-12-21 00:00,47.21,48214,1775,1857,3755,472.4047619
2018-12-21 01:00,46.42,47404,1719,1826,3662,472.4047619
2018-12-21 02:00,46,47168,1670,1788,3568,472.4047619
2018-12-21 03:00,46.12,47360,1657,1760,3524,472.4047619
2018-12-21 04:00,46.49,48151,1638,1757,3500,472.4047619
2018-12-21 05:00,49.97,50613,1601,1715,3417,472.4047619
2018-12-21 06:00,52.73,54733,1612,1704,3407,472.4047619
2018-12-21 07:00,55.65,58644,1628,1697,3413,472.4047619
2018-12-21 08:00,57.04,59640,1574,1680,3340,472.4047619
2018-12-21 09:00,57.13,59616,1528,1679,3288,472.4047619
2018-12-21 10:00,56.98,59731,1454,1621,3153,472.4047619
2018-12-21 11:00,56.04,59605,1374,1599,3048,472.4047619
2018-12-21 12:00,56.22,59209,1376,1588,3036,472.4047619
2018-12-21 13:00,55.78,58919,1369,1587,3032,472.4047619
2018-12-21 14:00,54.6,58995,1317,1642,3044,472.4047619
2018-12-21 15:00,54.11,59685,1281,1705,3083,472.4047619
2018-12-21 16:00,54.25,60204,1289,1751,3146,472.4047619
2018-12-21 17:00,54.69,60163,1283,1783,3181,472.4047619
2018-12-21 18:00,54.21,59280,1228,1805,3157,472.4047619
2018-12-21 19:00,52.79,57865,1217,1788,3140,472.4047619
2018-12-21 20:00,52.05,55791,1148,1751,3037,472.4047619
2018-12-21 21:00,51.43,54474,1069,1669,2878,472.4047619
2018-12-21 22:00,50.07,52663,1036,1615,2796,472.4047619
2018-12-21 23:00,49.01,50391,986,1615,2749,472.4047619
2018-12-22 00:00,48.39,47884,1821,2060,4021,472.4047619
2018-12-22 01:00,47.72,47021,1759,1993,3908,472.4047619
2018-12-22 02:00,47.23,46621,1641,1878,3686,472.4047619
2018-12-22 03:00,46.6,46706,1515,1794,3482,472.4047619
2018-12-22 04:00,46.94,47128,1453,1728,3354,472.4047619
2018-12-22 05:00,47.76,48361,1358,1618,3150,472.4047619
2018-12-22 06:00,48.41,49773,1245,1482,2905,472.4047619
2018-12-22 07:00,49.44,51712,1104,1348,2623,472.4047619
2018-12-22 08:00,50.29,54002,977,1219,2356,472.4047619
2018-12-22 09:00,51.52,55466,784,1067,1994,472.4047619
2018-12-22 10:00,52.56,56550,653,874,1658,472.4047619
2018-12-22 11:00,53.08,56768,543,737,1399,472.4047619
2018-12-22 12:00,52.99,56605,420,630,1162,472.4047619
2018-12-22 13:00,53.13,56384,301,565,978,472.4047619
2018-12-22 14:00,52.93,56582,234,539,896,472.4047619
