Date, Price [EUR/MWh], Grid load forecast [MW],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2019-07-02 11:00,29.25,41794,3244,7898,551.5119048
2019-07-02 12:00,29.79,41548,3014,7709,551.5119048
2019-07-02 13:00,29.52,41267,2922,7645,551.5119048
2019-07-02 14:00,29.45,40914,2821,7654,551.5119048
2019-07-02 15:00,29.58,40538,2833,7728,551.5119048
2019-07-02 16:00,30.32,40546,2828,7640,551.5119048
2019-07-02 17:00,29.91,40121,2692,7403,551.5119048
2019-07-02 18:00,31.1,39629,2441,6846,551.5119048
2019-07-02 19:00,30.99,38815,2303,6247,551.5119048
2019-07-02 20:00,29.87,38146,2286,5898,551.5119048
2019-07-02 21:00,28.91,37227,2359,5775,551.5119048
2019-07-02 22:00,27.49,35535,2423,5776,551.5119048
2019-07-02 23:00,26.12,33550,2519,5683,551.5119048
2019-07-03 00:00,25.7,32608,2634,5659,551.5119048
2019-07-03 01:00,25.37,32210,2621,5584,551.5119048
2019-07-03 02:00,25.15,31963,2676,5551,551.5119048
2019-07-03 03:00,25.33,31986,2653,5338,551.5119048
2019-07-03 04:00,26.52,33367,2512,5116,551.5119048
2019-07-03 05:00,29.35,36436,2332,4994,551.5119048
2019-07-03 06:00,30.98,39636,2163,5029,551.5119048
2019-07-03 07:00,31.5,41190,2059,5306,551.5119048
2019-07-03 08:00,31.63,41791,2088,5314,551.5119048
2019-07-03 09:00,31.78,42249,2047,5329,551.5119048
2019-07-03 10:00,31.54,42275,2110,5471,551.5119048
2019-07-03 11:00,30.46,42151,2167,5725,551.5119048
2019-07-03 12:00,29.98,41978,2245,5995,551.5119048
2019-07-03 13:00,29.7,41767,2292,6190,551.5119048
2019-07-03 14:00,29.81,41432,2390,6532,551.5119048
2019-07-03 15:00,29.29,41055,2400,6696,551.5119048
2019-07-03 16:00,29.96,40981,2361,6623,551.5119048
2019-07-03 17:00,30.24,40355,2230,6418,551.5119048
2019-07-03 18:00,30.26,39752,2131,6055,551.5119048
2019-07-03 19:00,29.98,38823,2139,5681,551.5119048
2019-07-03 20:00,29.21,38205,2151,5461,551.5119048
2019-07-03 21:00,28.76,37340,2219,5464,551.5119048
2019-07-03 22:00,27.32,35661,2312,5604,551.5119048
2019-07-03 23:00,27.77,33962,2283,5387,551.5119048
2019-07-04 00:00,27.29,32979,2455,5389,551.5119048
2019-07-04 01:00,26.82,32471,2494,5318,551.5119048
2019-07-04 02:00,26.98,32193,2378,5095,551.5119048
2019-07-04 03:00,27.11,32151,2292,4931,551.5119048
2019-07-04 04:00,28.01,33616,2121,4761,551.5119048
2019-07-04 05:00,29.16,36676,2124,4872,551.5119048
2019-07-04 06:00,30.9,39883,2171,5142,551.5119048
2019-07-04 07:00,31.86,41506,2191,5537,551.5119048
2019-07-04 08:00,31.9,42052,2301,5803,551.5119048
2019-07-04 09:00,31.63,42542,2440,6198,551.5119048
2019-07-04 10:00,31.07,42504,2551,6406,551.5119048
2019-07-04 11:00,29.93,42301,2560,6606,551.5119048
2019-07-04 12:00,29.86,42139,2557,6695,551.5119048
2019-07-04 13:00,29.63,41848,2620,6807,551.5119048
2019-07-04 14:00,29.68,41543,2636,6919,551.5119048
2019-07-04 15:00,29.41,41132,2681,6976,551.5119048
2019-07-04 16:00,29.98,41253,2657,6880,551.5119048
2019-07-04 17:00,29.73,40713,2613,6762,551.5119048
2019-07-04 18:00,29.7,40117,2554,6419,551.5119048
2019-07-04 19:00,29.6,39140,2583,6115,551.5119048
2019-07-04 20:00,28.95,38451,2591,5973,551.5119048
2019-07-04 21:00,28.48,37650,2795,6107,551.5119048
2019-07-04 22:00,27.28,36023,2966,6249,551.5119048
2019-07-04 23:00,26.19,33891,3225,7065,551.5119048
2019-07-05 00:00,25.83,32932,3351,6935,551.5119048
2019-07-05 01:00,25.45,32537,3381,6714,551.5119048
2019-07-05 02:00,25.52,32207,3406,6422,551.5119048
2019-07-05 03:00,25.89,32303,3402,6090,551.5119048
2019-07-05 04:00,26.85,33716,3290,5692,551.5119048
2019-07-05 05:00,28.74,36559,3182,5255,551.5119048
2019-07-05 06:00,31.01,39637,3033,4811,551.5119048
2019-07-05 07:00,31.41,41280,2919,4597,551.5119048
2019-07-05 08:00,31.74,41739,2779,4295,551.5119048
2019-07-05 09:00,31.82,42011,2817,4293,551.5119048
2019-07-05 10:00,31.78,41759,2838,4315,551.5119048
2019-07-05 11:00,31.58,41337,2962,4499,551.5119048
2019-07-05 12:00,31.04,40807,2972,4571,551.5119048
2019-07-05 13:00,30.48,40331,2911,4592,551.5119048
2019-07-05 14:00,30.17,39676,2828,4658,551.5119048
2019-07-05 15:00,29.84,39346,2666,4639,551.5119048
2019-07-05 16:00,30.95,39219,2448,4489,551.5119048
2019-07-05 17:00,31.25,38778,2202,4354,551.5119048
2019-07-05 18:00,31.19,38093,1992,4167,551.5119048
2019-07-05 19:00,30.15,36956,1933,4001,551.5119048
2019-07-05 20:00,29.9,36317,2039,3903,551.5119048
2019-07-05 21:00,29.47,35709,2210,4007,551.5119048
2019-07-05 22:00,28.56,34584,2327,4130,551.5119048
2019-07-05 23:00,29.42,33157,2474,4508,551.5119048
2019-07-06 00:00,28.47,32134,2526,4464,551.5119048
2019-07-06 01:00,27.77,31549,2401,4216,551.5119048
2019-07-06 02:00,27.68,31255,2280,3900,551.5119048
2019-07-06 03:00,27.49,30863,2143,3587,551.5119048
2019-07-06 04:00,27.98,31106,1907,3262,551.5119048
2019-07-06 05:00,28.51,31935,1609,2957,551.5119048
2019-07-06 06:00,29.03,33284,1375,2808,551.5119048
2019-07-06 07:00,30.06,35043,1132,2737,551.5119048
2019-07-06 08:00,30.25,36513,1028,2728,551.5119048
2019-07-06 09:00,29.7,37349,982,2919,551.5119048
2019-07-06 10:00,28.54,37511,924,3116,551.5119048
2019-07-06 11:00,27.53,37303,868,3420,551.5119048
2019-07-06 12:00,27.18,37073,944,3818,551.5119048
2019-07-06 13:00,26.78,36712,895,4031,551.5119048
2019-07-06 14:00,26.54,36508,966,4514,551.5119048
2019-07-06 15:00,27.79,36511,1022,4825,551.5119048
2019-07-06 16:00,29.13,36872,1046,4853,551.5119048
2019-07-06 17:00,30,36863,1094,4954,551.5119048
2019-07-06 18:00,30.41,36338,1159,4886,551.5119048
2019-07-06 19:00,29.2,35568,1111,4551,551.5119048
2019-07-06 20:00,28.98,35150,1149,4380,551.5119048
2019-07-06 21:00,29.44,34630,1199,4411,551.5119048
2019-07-06 22:00,28.39,33742,1261,4524,551.5119048
2019-07-06 23:00,28.21,32396,1258,4598,551.5119048
2019-07-07 00:00,26.49,31443,1363,4640,551.5119048
2019-07-07 01:00,25.88,30953,1434,4718,551.5119048
2019-07-07 02:00,24.27,30619,1432,4642,551.5119048
2019-07-07 03:00,23.36,30212,1458,4593,551.5119048
2019-07-07 04:00,24.19,30235,1394,4440,551.5119048
2019-07-07 05:00,25.13,30643,1296,4274,551.5119048
2019-07-07 06:00,25.66,31725,1242,4179,551.5119048
2019-07-07 07:00,26.85,33094,1193,4179,551.5119048
2019-07-07 08:00,27.99,34312,1109,3902,551.5119048
2019-07-07 09:00,28.54,35265,1058,3724,551.5119048
2019-07-07 10:00,28.38,35774,1075,3600,551.5119048
2019-07-07 11:00,27.94,35760,1036,3556,551.5119048
2019-07-07 12:00,27.59,35566,1065,3639,551.5119048
2019-07-07 13:00,26.91,35496,1117,3770,551.5119048
2019-07-07 14:00,26.84,35429,1126,3941,551.5119048
2019-07-07 15:00,27.33,35689,1198,4101,551.5119048
2019-07-07 16:00,28.12,36097,1228,4070,551.5119048
2019-07-07 17:00,29.2,36347,1246,4049,551.5119048
2019-07-07 18:00,30.98,36183,1319,3943,551.5119048
2019-07-07 19:00,31.21,35689,1411,3767,551.5119048
2019-07-07 20:00,31.72,35415,1628,3675,551.5119048
2019-07-07 21:00,31.25,34952,1917,3828,551.5119048
2019-07-07 22:00,30.01,33763,2095,3982,551.5119048
2019-07-07 23:00,29.62,32180,2377,4295,551.5119048
2019-07-08 00:00,29.03,31305,2519,4377,552.4464286
2019-07-08 01:00,28.56,30925,2565,4389,552.4464286
2019-07-08 02:00,28.49,30720,2575,4344,552.4464286
2019-07-08 03:00,28.53,30823,2534,4242,552.4464286
2019-07-08 04:00,29.11,32118,2436,4114,552.4464286
2019-07-08 05:00,31.18,35089,2371,3993,552.4464286
2019-07-08 06:00,31.4,38276,2309,3946,552.4464286
2019-07-08 07:00,31.66,39993,2274,4036,552.4464286
2019-07-08 08:00,31.5,40645,2291,3980,552.4464286
2019-07-08 09:00,31.52,41060,2348,4022,552.4464286
2019-07-08 10:00,31.28,41058,2357,4041,552.4464286
2019-07-08 11:00,31.3,40882,2284,4026,552.4464286
2019-07-08 12:00,31.14,40707,2294,4167,552.4464286
2019-07-08 13:00,31.03,40426,2220,4236,552.4464286
2019-07-08 14:00,31.27,40136,2171,4431,552.4464286
2019-07-08 15:00,31.16,39810,2178,4577,552.4464286
2019-07-08 16:00,31.21,39791,1986,4417,552.4464286
2019-07-08 17:00,31.49,39285,1832,4290,552.4464286
2019-07-08 18:00,31.47,38713,1701,4044,552.4464286
2019-07-08 19:00,31.43,37920,1637,3872,552.4464286
2019-07-08 20:00,31.17,37290,1730,3914,552.4464286
2019-07-08 21:00,30.78,36412,1852,4120,552.4464286
2019-07-08 22:00,29.75,34811,1995,4343,552.4464286
2019-07-08 23:00,30.52,32837,2142,3871,552.4464286
2019-07-09 00:00,29.48,31859,2144,3871,552.4464286
2019-07-09 01:00,29.19,31442,2109,3831,552.4464286
2019-07-09 02:00,29.08,31274,2058,3720,552.4464286
2019-07-09 03:00,29.21,31297,1983,3560,552.4464286
2019-07-09 04:00,30.06,32517,1802,3308,552.4464286
2019-07-09 05:00,32.19,35113,1619,3027,552.4464286
2019-07-09 06:00,33.27,38064,1479,2867,552.4464286
2019-07-09 07:00,33.62,39548,1470,2896,552.4464286
2019-07-09 08:00,33.86,40143,1587,2856,552.4464286
2019-07-09 09:00,33.86,40639,1778,2971,552.4464286
2019-07-09 10:00,33.79,40595,1893,3022,552.4464286
2019-07-09 11:00,33.64,40410,1905,3045,552.4464286
2019-07-09 12:00,33.03,40130,1837,3025,552.4464286
2019-07-09 13:00,32.78,39891,1636,2853,552.4464286
2019-07-09 14:00,32.46,39575,1488,2776,552.4464286
2019-07-09 15:00,32.66,39215,1341,2680,552.4464286
2019-07-09 16:00,32.99,39175,1195,2619,552.4464286
2019-07-09 17:00,33.92,38667,1039,2550,552.4464286
2019-07-09 18:00,33.97,38123,880,2399,552.4464286
2019-07-09 19:00,33.86,37314,841,2281,552.4464286
2019-07-09 20:00,33.22,36660,910,2264,552.4464286
2019-07-09 21:00,32.52,35922,908,2227,552.4464286
2019-07-09 22:00,31.48,34383,999,2304,552.4464286
2019-07-09 23:00,32.88,32718,1125,2488,552.4464286
2019-07-10 00:00,32.31,31721,1357,2645,552.4464286
2019-07-10 01:00,31.69,31244,1549,2802,552.4464286
2019-07-10 02:00,31.55,30976,1603,2823,552.4464286
2019-07-10 03:00,31.63,30916,1630,2803,552.4464286
2019-07-10 04:00,32.31,32038,1507,2658,552.4464286
2019-07-10 05:00,33.23,34763,1211,2292,552.4464286
2019-07-10 06:00,33.79,37655,1004,2077,552.4464286
2019-07-10 07:00,34.11,39186,907,2022,552.4464286
2019-07-10 08:00,34.25,39909,869,1943,552.4464286
2019-07-10 09:00,34.33,40302,882,1948,552.4464286
2019-07-10 10:00,34.12,40334,918,1996,552.4464286
2019-07-10 11:00,33.95,40055,1002,2200,552.4464286
2019-07-10 12:00,33.78,39802,1038,2357,552.4464286
2019-07-10 13:00,33.73,39492,1026,2388,552.4464286
2019-07-10 14:00,33.66,39097,984,2404,552.4464286
2019-07-10 15:00,33.51,38780,937,2296,552.4464286
2019-07-10 16:00,33.58,38661,848,2155,552.4464286
2019-07-10 17:00,33.61,38284,815,2082,552.4464286
2019-07-10 18:00,34.07,37772,722,1858,552.4464286
2019-07-10 19:00,33.85,36984,691,1698,552.4464286
2019-07-10 20:00,33.95,36433,713,1646,552.4464286
2019-07-10 21:00,33.56,35712,722,1611,552.4464286
2019-07-10 22:00,32.89,34136,724,1555,552.4464286
2019-07-10 23:00,34.4,32507,693,1413,552.4464286
2019-07-11 00:00,34.19,31615,685,1365,552.4464286
2019-07-11 01:00,33.97,31182,711,1317,552.4464286
2019-07-11 02:00,33.79,30909,691,1255,552.4464286
2019-07-11 03:00,33.59,30804,671,1188,552.4464286
2019-07-11 04:00,34.11,31927,594,1039,552.4464286
2019-07-11 05:00,34.82,34527,460,847,552.4464286
2019-07-11 06:00,35.67,37398,347,684,552.4464286
2019-07-11 07:00,36.08,38931,312,645,552.4464286
2019-07-11 08:00,36.54,39542,275,619,552.4464286
2019-07-11 09:00,37.01,39966,233,602,552.4464286
2019-07-11 10:00,36.51,40036,220,616,552.4464286
2019-07-11 11:00,36.5,39770,240,677,552.4464286
2019-07-11 12:00,36.07,39578,245,714,552.4464286
2019-07-11 13:00,36.23,39343,271,772,552.4464286
2019-07-11 14:00,36.24,38969,306,826,552.4464286
2019-07-11 15:00,35.97,38603,322,844,552.4464286
2019-07-11 16:00,35.8,38738,341,831,552.4464286
2019-07-11 17:00,35.58,38299,342,768,552.4464286
2019-07-11 18:00,35.48,37783,408,763,552.4464286
2019-07-11 19:00,35.3,36951,427,725,552.4464286
2019-07-11 20:00,35.04,36424,467,729,552.4464286
2019-07-11 21:00,34.86,35701,556,800,552.4464286
2019-07-11 22:00,34.37,34176,590,814,552.4464286
2019-07-11 23:00,36.75,32172,547,732,552.4464286
2019-07-12 00:00,36.33,31282,549,739,552.4464286
2019-07-12 01:00,35.96,30855,527,717,552.4464286
2019-07-12 02:00,35.82,30645,465,636,552.4464286
2019-07-12 03:00,35.47,30611,412,579,552.4464286
2019-07-12 04:00,35.89,31810,343,505,552.4464286
2019-07-12 05:00,36.39,34308,275,432,552.4464286
2019-07-12 06:00,37.09,37046,185,345,552.4464286
2019-07-12 07:00,37.7,38696,173,341,552.4464286
2019-07-12 08:00,38.19,39380,156,335,552.4464286
2019-07-12 09:00,38.28,39743,173,353,552.4464286
2019-07-12 10:00,38.21,39539,205,386,552.4464286
2019-07-12 11:00,38.08,39222,260,445,552.4464286
2019-07-12 12:00,37.49,38792,281,470,552.4464286
2019-07-12 13:00,37.39,38320,310,515,552.4464286
2019-07-12 14:00,36.93,37854,332,547,552.4464286
2019-07-12 15:00,36.92,37495,322,515,552.4464286
2019-07-12 16:00,36.93,37379,337,525,552.4464286
2019-07-12 17:00,36.93,36940,340,539,552.4464286
2019-07-12 18:00,36.87,36296,331,537,552.4464286
2019-07-12 19:00,36.61,35296,339,559,552.4464286
2019-07-12 20:00,36.56,34660,368,610,552.4464286
2019-07-12 21:00,36.07,34064,438,708,552.4464286
2019-07-12 22:00,35.64,32977,486,762,552.4464286
2019-07-12 23:00,37.65,31234,453,826,552.4464286
2019-07-13 00:00,37.15,30291,446,841,552.4464286
2019-07-13 01:00,36.48,29761,453,881,552.4464286
2019-07-13 02:00,36.12,29428,427,877,552.4464286
2019-07-13 03:00,36.15,29086,397,842,552.4464286
2019-07-13 04:00,35.36,29188,354,780,552.4464286
2019-07-13 05:00,36.07,29777,264,646,552.4464286
2019-07-13 06:00,36.55,30984,207,554,552.4464286
2019-07-13 07:00,37.22,32626,164,539,552.4464286
2019-07-13 08:00,38.05,33993,163,575,552.4464286
2019-07-13 09:00,38.3,34845,202,639,552.4464286
2019-07-13 10:00,37.74,35036,237,689,552.4464286
2019-07-13 11:00,36.82,34843,262,763,552.4464286
2019-07-13 12:00,35.63,34581,287,856,552.4464286
2019-07-13 13:00,35.12,34288,310,960,552.4464286
2019-07-13 14:00,34.84,34197,355,1129,552.4464286
2019-07-13 15:00,34.8,34267,407,1294,552.4464286
2019-07-13 16:00,35.69,34649,396,1352,552.4464286
2019-07-13 17:00,36.7,34667,383,1392,552.4464286
2019-07-13 18:00,37.37,34110,391,1372,552.4464286
2019-07-13 19:00,36.9,33439,406,1322,552.4464286
2019-07-13 20:00,36.79,33100,467,1317,552.4464286
2019-07-13 21:00,37.22,32747,527,1421,552.4464286
2019-07-13 22:00,36.93,31951,572,1551,552.4464286
2019-07-13 23:00,36.98,30734,581,1760,552.4464286
2019-07-14 00:00,35.41,29878,644,1740,552.4464286
2019-07-14 01:00,34.34,29394,653,1665,552.4464286
2019-07-14 02:00,33.77,29044,671,1597,552.4464286
2019-07-14 03:00,33.21,28642,764,1610,552.4464286
2019-07-14 04:00,33.2,28600,650,1450,552.4464286
2019-07-14 05:00,33.87,29046,520,1218,552.4464286
2019-07-14 06:00,34.76,30089,409,1020,552.4464286
2019-07-14 07:00,36.33,31424,333,943,552.4464286
2019-07-14 08:00,36.92,32617,298,852,552.4464286
2019-07-14 09:00,37.44,33520,260,751,552.4464286
2019-07-14 10:00,37.94,34026,238,701,552.4464286
2019-07-14 11:00,37.22,34049,292,805,552.4464286
2019-07-14 12:00,36.11,33859,307,872,552.4464286
2019-07-14 13:00,35.33,33793,341,972,552.4464286
2019-07-14 14:00,35.09,33678,417,1167,552.4464286
2019-07-14 15:00,35.28,33885,467,1395,552.4464286
2019-07-14 16:00,36.57,34227,547,1640,552.4464286
2019-07-14 17:00,37.84,34490,603,1804,552.4464286
2019-07-14 18:00,38.29,34297,708,1940,552.4464286
2019-07-14 19:00,38.94,33947,799,1993,552.4464286
2019-07-14 20:00,38.45,33770,934,2117,552.4464286
2019-07-14 21:00,38.61,33407,1101,2342,552.4464286
2019-07-14 22:00,37.7,32228,1211,2521,552.4464286
2019-07-14 23:00,37.33,30732,1312,2503,552.4464286
2019-07-15 00:00,36.6,29870,1347,2554,553.8630952
2019-07-15 01:00,36.45,29516,1282,2490,553.8630952
2019-07-15 02:00,35.16,29398,1235,2417,553.8630952
2019-07-15 03:00,34.93,29395,1228,2375,553.8630952
2019-07-15 04:00,36.84,30512,1196,2327,553.8630952
2019-07-15 05:00,39.43,33322,1178,2290,553.8630952
2019-07-15 06:00,39.64,36297,1154,2299,553.8630952
2019-07-15 07:00,39.61,38077,1112,2363,553.8630952
2019-07-15 08:00,39.5,38984,1096,2332,553.8630952
2019-07-15 09:00,39.64,39534,1057,2272,553.8630952
2019-07-15 10:00,39.66,39569,1097,2306,553.8630952
2019-07-15 11:00,39.55,39346,1207,2484,553.8630952
2019-07-15 12:00,39.49,39162,1242,2618,553.8630952
2019-07-15 13:00,38.49,38897,1382,2851,553.8630952
2019-07-15 14:00,38.45,38544,1434,3012,553.8630952
2019-07-15 15:00,38.01,38209,1495,3116,553.8630952
2019-07-15 16:00,38.47,38175,1477,3113,553.8630952
2019-07-15 17:00,39.29,37720,1384,3047,553.8630952
2019-07-15 18:00,39.23,37154,1310,2903,553.8630952
2019-07-15 19:00,38.94,36286,1247,2723,553.8630952
2019-07-15 20:00,38.65,35717,1237,2686,553.8630952
2019-07-15 21:00,38.48,34919,1290,2773,553.8630952
2019-07-15 22:00,37.34,33366,1383,2887,553.8630952
2019-07-15 23:00,36.82,31687,1577,2881,553.8630952
2019-07-16 00:00,36.27,30782,1755,2971,553.8630952
2019-07-16 01:00,34.93,30428,2026,3180,553.8630952
2019-07-16 02:00,33.89,30232,2194,3282,553.8630952
2019-07-16 03:00,33.13,30227,2318,3347,553.8630952
2019-07-16 04:00,35.81,31272,2396,3400,553.8630952
2019-07-16 05:00,38.15,33713,2303,3258,553.8630952
2019-07-16 06:00,38.21,36465,2316,3243,553.8630952
2019-07-16 07:00,38.43,38072,2357,3347,553.8630952
2019-07-16 08:00,38.61,38818,2432,3400,553.8630952
2019-07-16 09:00,38.69,39313,2439,3358,553.8630952
2019-07-16 10:00,38.71,39484,2452,3323,553.8630952
2019-07-16 11:00,38.68,39327,2490,3381,553.8630952
2019-07-16 12:00,38.53,39047,2449,3382,553.8630952
2019-07-16 13:00,38.5,38831,2363,3310,553.8630952
2019-07-16 14:00,38.2,38485,2291,3337,553.8630952
2019-07-16 15:00,38.24,38162,2234,3333,553.8630952
2019-07-16 16:00,38.66,38101,2126,3219,553.8630952
2019-07-16 17:00,38.82,37703,1966,2996,553.8630952
2019-07-16 18:00,38.98,37302,1757,2685,553.8630952
2019-07-16 19:00,38.91,36566,1520,2320,553.8630952
2019-07-16 20:00,39.09,36054,1324,2073,553.8630952
2019-07-16 21:00,38.91,35290,1220,2010,553.8630952
2019-07-16 22:00,38.36,33681,1149,1898,553.8630952
2019-07-16 23:00,38.45,31895,1036,1688,553.8630952
2019-07-17 00:00,37.63,30999,981,1561,553.8630952
2019-07-17 01:00,37.36,30622,896,1412,553.8630952
2019-07-17 02:00,36.93,30328,865,1333,553.8630952
2019-07-17 03:00,37.27,30234,831,1264,553.8630952
2019-07-17 04:00,37.95,31169,709,1096,553.8630952
2019-07-17 05:00,38.66,33590,534,845,553.8630952
2019-07-17 06:00,38.92,36304,419,673,553.8630952
2019-07-17 07:00,39.23,37901,331,561,553.8630952
2019-07-17 08:00,39.43,38745,258,456,553.8630952
2019-07-17 09:00,39.61,39104,218,403,553.8630952
2019-07-17 10:00,39.52,39067,215,390,553.8630952
2019-07-17 11:00,39.43,38842,210,416,553.8630952
2019-07-17 12:00,39.22,38687,232,484,553.8630952
2019-07-17 13:00,39.12,38411,245,546,553.8630952
2019-07-17 14:00,39.12,38090,311,664,553.8630952
2019-07-17 15:00,38.98,37762,328,703,553.8630952
2019-07-17 16:00,39.07,37678,311,679,553.8630952
2019-07-17 17:00,39.04,37305,338,692,553.8630952
2019-07-17 18:00,39.16,36844,329,667,553.8630952
2019-07-17 19:00,38.94,36119,387,710,553.8630952
2019-07-17 20:00,39.14,35547,433,727,553.8630952
2019-07-17 21:00,39.06,34848,480,750,553.8630952
2019-07-17 22:00,38.6,33376,513,771,553.8630952
2019-07-17 23:00,38.75,31079,518,726,553.8630952
2019-07-18 00:00,38,30216,504,691,553.8630952
2019-07-18 01:00,37.33,29750,481,661,553.8630952
2019-07-18 02:00,37.27,29537,430,613,553.8630952
2019-07-18 03:00,37.12,29510,394,582,553.8630952
2019-07-18 04:00,37.69,30383,362,552,553.8630952
2019-07-18 05:00,38.55,32664,296,482,553.8630952
2019-07-18 06:00,38.89,35273,266,457,553.8630952
2019-07-18 07:00,39.22,36831,231,460,553.8630952
2019-07-18 08:00,39.58,37609,247,523,553.8630952
2019-07-18 09:00,39.74,38134,297,621,553.8630952
2019-07-18 10:00,39.65,38224,351,714,553.8630952
2019-07-18 11:00,39.28,37954,366,805,553.8630952
2019-07-18 12:00,39.05,37795,411,931,553.8630952
2019-07-18 13:00,38.98,37606,475,1051,553.8630952
2019-07-18 14:00,38.97,37184,514,1143,553.8630952
2019-07-18 15:00,38.91,36788,551,1198,553.8630952
2019-07-18 16:00,39.23,36794,580,1200,553.8630952
2019-07-18 17:00,39.08,36393,607,1188,553.8630952
2019-07-18 18:00,39.2,35907,624,1187,553.8630952
2019-07-18 19:00,38.92,35115,705,1263,553.8630952
2019-07-18 20:00,38.75,34561,835,1439,553.8630952
2019-07-18 21:00,38.85,33870,1002,1653,553.8630952
2019-07-18 22:00,38.64,32500,1096,1801,553.8630952
2019-07-18 23:00,37.92,30860,1105,1811,553.8630952
2019-07-19 00:00,37.06,29990,1067,1728,553.8630952
2019-07-19 01:00,37,29578,993,1620,553.8630952
2019-07-19 02:00,36.66,29387,943,1503,553.8630952
2019-07-19 03:00,36.68,29385,906,1399,553.8630952
2019-07-19 04:00,37.67,30359,777,1201,553.8630952
2019-07-19 05:00,38.34,32509,630,989,553.8630952
2019-07-19 06:00,38.77,35028,554,834,553.8630952
2019-07-19 07:00,39.32,36699,503,793,553.8630952
2019-07-19 08:00,39.66,37412,507,793,553.8630952
2019-07-19 09:00,39.88,37834,534,823,553.8630952
